"","genes","module","cox21.pvalue","cox21.estimate","cox36.pvalue","cox36.estimate","connect21.kwithin","connect36.kwithin"
"4821","CXorf56","red",0.956782766557126,-0.0030621933751043,0.958738314068794,0.00342894578524288,276.737445730102,244.620890254876
"4822","CXorf57","red",0.73747317667953,0.0126223388014776,0.410371245777135,-0.0456698897350209,311.181063053486,297.780042441145
"4823","CXorf61","red",0.768834910765685,-0.0100592456523142,0.377560064767409,0.0457280405841856,43.2666055970042,34.5634196966312
"4824","CXorf64","red",0.245634369440553,-0.0378284734986242,0.79256075249579,-0.0116633949327003,4.78346077873907,2.6992838871798
"4825","CXorf65","grey",0.975226715160599,0.00170300792501618,0.269168233385313,0.0917115218243821,0.00239253963154131,0.000554192393975204
"4826","CXorf67","red",0.0995216124676738,0.069821736060068,0.143560300717476,-0.0974143569507782,45.4268662456349,35.4048662643763
"4827","CXXC1","brown",0.098452222487777,-0.114441947414028,0.578736363718651,-0.0532819515817032,1.91523418898691,1.53668708417534
"4828","MBD1","brown",0.791814554337375,-0.0108127077905896,0.598104641897556,0.030718601980753,0.124636771147943,0.0968442954189978
"4829","CXXC4","green",0.691058238614321,0.0218661054720332,0.559393091560155,-0.0508787739949138,0.548418773054405,0.159454048177573
"4830","CXXC5","turquoise",0.714754286799608,0.018160460243197,0.178401736672736,-0.112953468967834,12.0428724711807,4.67229293829971
"4831","CYB561","grey",0.119050439371052,-0.153484315112002,0.433699271839356,-0.0975947003917749,0.00432112413534603,0.02655068251342
"4832","CYB561D1","blue",0.0253249672068541,0.294631334075187,0.957526156007589,-0.00931934822632485,5.16220097074293,11.0845485772975
"4833","CYB5A","brown",0.29804633700462,-0.056859849201228,0.574765030262357,0.0484403148120926,3.1713416560685,0.66987036491195
"4834","CYB5B","turquoise",0.227012984474534,-0.0711294445161172,0.82722387201875,0.0176696365537967,1.48246193614166,0.0480614222962856
"4835","CYB5D1","turquoise",0.599871008833171,0.0242695915093151,0.420053078867458,0.0745809545850811,0.723563660012067,0.487890183510175
"4836","LSMD1","magenta",0.341654224944565,0.0479605994560598,0.938418237280238,0.00540048265802101,1.11233910348843,4.37541545980628
"4837","CYB5D2","brown",0.143970385030509,-0.105983764696196,0.928297691658733,0.0100129985131409,1.31487311348666,1.97787748386287
"4838","ZZEF1","brown",0.143970385030509,-0.105983764696196,0.928297691658733,0.0100129985131409,1.31487311348666,1.97787748386287
"4839","CYB5R1","turquoise",0.13313466492613,-0.0718903987615645,0.767031783342268,0.0253250603981222,147.486245792007,33.7386978875477
"4840","CYB5R2","turquoise",0.0686910740860204,-0.0493205374718995,0.156234853802235,-0.0580711379337633,40.4502029531794,12.2371340791297
"4841","CYB5R3","turquoise",0.123965904681974,-0.143014941000028,0.93367327425628,-0.0118183546769722,0.676370155010845,0.616797596802578
"4842","ATP5L2","grey",0.766293768498562,-0.0247035206833084,0.310390383984916,-0.127296920573289,0.0183691862462199,0.00248352469535898
"4843","CYB5R4","blue",0.905305843468366,0.00960758610876687,0.462847558766851,0.0774574667388848,0.706593187710871,2.59362884135305
"4844","MRPL37","blue",0.0600259073700712,0.254969536518754,0.964797669546215,-0.00890918412249331,24.1948402632495,43.8925718946302
"4845","CYB5RL","turquoise",0.592687770863706,-0.0412461965841439,0.811232620165857,-0.0307651931551015,8.17059775368909,0.409040091970575
"4846","CYBA","turquoise",0.489565738826185,-0.0538124498418909,0.185218266525569,-0.173945555967007,16.4365142911548,6.46656347063155
"4847","CYBASC3","turquoise",0.120471304484746,-0.0765353036140816,0.678544424024728,0.0356396266820172,10.2426949373801,0.428609907590409
"4848","TMEM138","turquoise",0.581097228032221,-0.0520177076052312,0.0922924406700098,-0.27588766798334,23.7220226593745,3.23657005187657
"4849","CYBRD1","yellow",0.115126807505308,0.125736101754032,0.657611519315256,0.0515502315564876,1.00000859053857,0.176327931881864
"4850","CYC1","turquoise",0.0052193587765464,-0.0667695098533514,0.884999281527862,0.00642649448066184,81.4097958910354,10.5266558804958
"4851","CYCS","magenta",0.814653114271921,-0.0139156800822807,0.777944578789694,0.0233374483212023,1.59228710813505,3.48210928732363
"4852","CYCSP52","grey",0.576764656969568,-0.00740383655530214,0.398641620365539,-0.0136890425227254,0.00156363831013627,0.000320848336125531
"4853","CYFIP1","turquoise",0.848515571318625,0.0128700558399365,0.580353229395516,-0.0633023604825666,10.853574418537,0.0473678061302537
"4854","C5orf40","turquoise",0.873500451003967,0.0135770271735732,0.0118283094761573,-0.303718515577024,2.20667023702098,0.347680043804015
"4855","CYFIP2","turquoise",0.107002505827198,-0.0910339969071887,0.0493972529800001,-0.243174024100289,165.275491984661,20.9631845246446
"4856","CYGB","turquoise",0.277618476836716,-0.065456207400215,0.338103146528712,0.0731828832879053,37.0331044026361,44.0299457664155
"4857","PRCD","black",0.0663056927539654,-0.194295023240016,0.163698363534201,-0.18921276573697,1.60668511555887,1.34302515893565
"4858","CYHR1","grey",0.230433086004934,-0.0380813783925797,0.396166887821435,-0.0415705309286465,0.030548547477203,0.01157920953437
"4859","KIFC2","turquoise",0.041642769572621,-0.0780666579558306,0.247156681771217,-0.0674793537356446,1.62370845504932,2.51112983926444
"4860","CYLD","magenta",0.681350928344161,0.0311459565806137,0.406211185605495,-0.0918802251179379,1.85939899269679,7.14180851016669
"4861","CYMP","turquoise",0.71746040817716,-0.0291269047364473,0.166802716703175,-0.153467131468437,1.42288913134371,0.0468441484604126
"4862","CYorf15A","grey",0.130255520252798,0.0297725776686653,0.111575984618906,0.0491991854390848,0.000761412152100989,0.000574847620276332
"4863","CYP11A1","yellow",0.885573602947629,0.0117946006780306,0.359352772613736,0.0999797571741059,0.306172981027274,0.0442035845737122
"4864","CYP11B1","black",0.257527156373999,-0.109947027528946,0.069154518375736,-0.222752436643677,0.569377821610249,0.115103034340612
"4865","CYP11B2","black",0.00770978210273025,-0.246014198623175,0.25894718326837,-0.155006539209176,0.919273754149199,0.552296778240769
"4866","CYP17A1","turquoise",0.728454082630238,0.0306059598182097,0.0728083369817735,-0.232576630842683,1.16551263816876,0.152955624596637
"4867","CYP19A1","turquoise",0.241376017159185,0.0725956240501799,0.636456760739638,-0.0433441392742603,6.12403777817013,0.212681714453123
"4868","CYP1A1","turquoise",0.47258351598175,0.0355685560903291,0.325067576218959,0.0739153481683344,0.117111624764679,0.00472402156269281
"4869","CYP1A2","grey",0.806877306702587,-0.0117741736853801,0.000193228748179839,-0.347359878712475,0.0106503830812103,0.00205591656603733
"4870","CYP1B1","turquoise",0.812563602116716,0.0114654411818442,0.630871736641604,0.0357632485814662,0.469254245385672,0.937356161455298
"4871","CYP20A1","grey",0.335179970866171,0.0670495925387219,0.390021079932073,0.0971862537296684,0.00152990377084679,0.00854565087552083
"4872","CYP24A1","turquoise",0.206518516380568,0.0566653414076516,0.891388938333808,0.00889350054377866,7.10308489009604,1.20477793650746
"4873","CYP26A1","blue",0.415275155361343,0.0953325921531751,0.226686086361297,0.220347365581326,3.81537826827638,9.80652463771234
"4874","CYP26B1","yellow",0.740838776612991,0.0137716968941517,0.0183985725572878,0.148902595960562,0.300414872762255,0.152238073927506
"4875","CYP26C1","red",0.685189344603323,0.0253774183527713,0.163942639762726,-0.123179176950339,0.00901758935100773,0.0133065936171356
"4876","CYP27A1","green",0.150854558609158,-0.0670804303528795,0.383781283769816,-0.0591600731469554,1.4135696298861,0.0933242000895552
"4877","CYP27B1","turquoise",0.975286873862909,-0.00338874267861307,0.949055537157391,-0.00998626974001123,0.418944169329845,0.0610585374341417
"4878","CYP27C1","turquoise",0.794944357205159,0.00648569377402325,0.89893287001363,-0.00521431996449203,9.30698995191443,0.0522535651644979
"4879","CYP2B6","turquoise",0.318513847254603,0.0460429879365886,0.159032432443232,-0.101133854147872,1.10032000096009,0.00595703862342153
"4880","CYP2B7P1","grey",0.947839060561733,0.00551486181120543,0.0862007990369858,-0.208654868223031,0.0635994698334606,0.0048210757517985
"4881","CYP2C18","turquoise",0.164503941674576,0.0524565094555464,0.0419985587614436,0.108187933190751,22.9384673757401,0.272963035338785
"4882","CYP2C19","turquoise",0.499888456429122,0.0198737061745823,0.146788709269612,-0.0617824007825736,4.73222455824487,0.0258749610069531
"4883","CYP2C8","green",0.687660400006788,0.00736254985464369,0.666783077070855,-0.0109735337267121,0.454917767655147,0.00480007479577215
"4884","CYP2C9","grey",0.704150168691462,0.00890708810997704,0.31280657242004,-0.0316182067899064,0.00226968021879004,0.000492677406532758
"4885","CYP2D6","turquoise",0.0406756586128149,0.159261908734683,0.331000026583707,-0.113446664537056,0.187254533071918,0.00217519641540152
"4886","CYP2E1","grey",0.234313660999553,-0.0870393049998957,0.319146956076968,-0.100295590490498,0.00775709040994082,0.00402279207380736
"4887","CYP2F1","grey",0.285396328801378,-0.0625282915651998,0.566951666498419,-0.0445043084905762,0.00776783997516541,0.00177500124779105
"4888","CYP2J2","grey",0.300815674890362,0.0464538153895639,0.68212328764849,-0.0263153693704057,0.00481744143909369,0.0240121089239276
"4889","CYP2R1","blue",0.0919585838969255,0.247240843893712,0.817856814345622,-0.0471826315715869,11.2315918569464,31.211118961673
"4890","CYP2S1","yellow",0.140735515894782,0.0725672878473599,0.00343615893425348,0.229548575771479,10.1438079048975,4.84724752989502
"4891","CYP2U1","brown",0.352458136410769,-0.0543124058864163,0.644786430978429,0.0427872819792518,4.800297134939,5.72816048299461
"4892","CYP2W1","grey",0.389462704661705,0.0360673374586018,0.0128044370729928,0.149176380450177,0.00072175540473396,0.000667741034019322
"4893","CYP39A1","brown",0.963003515926008,-0.00315867693767658,0.0254044290641579,0.197443657567346,6.32462734450844,2.97392476962021
"4894","SLC25A27","brown",0.927474108305628,0.00614549954998726,0.0247535943732237,0.196178750491281,4.98284755406091,3.01236840392713
"4895","CYP3A4","turquoise",0.211069911833504,0.0498630666198197,0.68005312872127,-0.0270225475934669,2.85155297391749,0.0507910883014786
"4896","CYP3A43","brown",0.521527597983009,0.0233854359622258,0.0363418402410232,-0.125791036955994,0.0654208927522309,0.00644615950671388
"4897","CYP3A7","turquoise",0.459658531026218,-0.0468930335363241,0.480710965405286,-0.0588693745056278,0.123331800357312,0.00577181446784808
"4898","CYP46A1","turquoise",0.552852407313932,-0.0316548142292238,0.759747268718052,-0.0282681069390143,132.079158139302,45.5127585186517
"4899","CYP4A11","turquoise",0.698591767641536,0.0198015418924446,0.588211897848527,-0.0443330959032188,0.26841936193168,0.00342411491584305
"4900","CYP4B1","grey",0.966746979615746,-0.00268744761782578,0.724595699216915,0.0338767226725565,0.00484813229341623,0.000988952016557864
"4901","CYP4F11","grey",0.0701111028250546,0.0807384225299332,0.095051433304979,-0.116179600754789,0.00038565888336769,0.000279747296877474
"4902","CYP4F12","black",0.0414105144539914,-0.223014672795308,0.145962041823743,-0.243166311123351,0.367845841721069,0.158631530672254
"4903","CYP4F2","turquoise",0.777496018283503,-0.0192992255636818,0.346601416403073,-0.0848292301310935,0.175506195631779,0.0281956392359641
"4904","CYP4F22","brown",0.283583378366126,-0.110482874192888,0.30559850198568,-0.149967151136557,1.5911957700422,1.52098874913927
"4905","CYP4F3","grey",0.00356109588124391,-0.21931032965582,0.654609803850259,0.0451817579982019,0.0566643174379756,0.00779902505284203
"4906","CYP4F8","black",0.204570448386158,-0.0930121874849274,0.723339544099211,-0.0438586933493449,0.157414436094972,0.233873647529441
"4907","CYP4V2","turquoise",0.149527071539106,-0.0790565989539385,0.286483706205079,-0.0910372619516214,0.969098040558559,1.06545875503805
"4908","CYP4X1","grey",0.0476204216857336,0.08433808028911,0.408429406610154,0.0538042203795875,0.00318883882123674,0.000117364281769958
"4909","CYP4Z2P","grey",0.512522998646789,-0.0229044553336057,0.449800799333381,0.0399593378468971,0.00882454266257695,0.000980042341134732
"4910","CYP51A1","turquoise",0.0683820774680344,-0.120376804445995,0.558093374247763,-0.068635278110727,15.4673345182064,3.06993872874405
"4911","CYP7A1","green",0.334535259877407,-0.0206655182839915,0.587173679434373,-0.0157241634618496,0.242473483426825,0.00130055862952295
"4912","CYP7B1","yellow",0.366461040568948,0.05752100441428,0.123545149183123,0.138580331304658,4.13630788261305,3.07284487386706
"4913","CYP8B1","grey",0.0184035732915382,-0.318575055001642,0.000591413879896727,-0.598419376028787,0.0985852506536873,0.0267882483797957
"4914","CYR61","yellow",0.567038597812039,0.0487245123248101,0.0911669516647461,0.197437198497003,1.53426971013149,0.606107687246926
"4915","DDAH1","yellow",0.151072408119632,0.0864517904631054,0.544498890841171,0.0521017622950411,0.309495585735979,0.260691486733798
"4916","CYS1","turquoise",0.245485979911505,-0.0582588598644899,0.801138035212662,-0.0232116351430137,230.408976669908,81.4944844861808
"4917","CYSLTR1","red",0.995041078089269,0.000237951711123649,0.587005896377829,-0.0284936321465836,27.5262952270898,28.944139426072
"4918","CYSLTR2","grey",0.923002040715161,0.00207565306526495,0.046988436208879,-0.0561418514747858,0.00371709969302098,0.00207768005343883
"4919","CYTH1","turquoise",0.136287458592291,-0.0418480997054542,0.0356846580497695,-0.117275109854825,141.898614599259,32.5474177794384
"4920","CYTH2","brown",0.0603756948596308,-0.141070035958544,0.960648791411061,0.00598391829478822,1.77735280801101,2.39418822647431
"4921","CYTH3","blue",0.391847139027734,0.0625709315500398,0.712391801783535,-0.0387395792473101,1.22820184645271,0.646372426568414
"4922","CYTH4","blue",0.690523716611656,-0.0395539912551004,0.495881631297614,0.0941696049195485,0.139994859499468,0.0939259187198677
"4923","CYTIP","blue",0.153644258412047,0.0427536853261944,0.818230373601317,0.00853437620775475,0.250224857100907,0.0964022409581583
"4924","CYTL1","grey",0.219516317989809,0.0356087589280092,0.318685586037495,0.0450875220725837,0.000352488963143306,0.000836349735593873
"4925","CYTSA","turquoise",0.0169996661934899,-0.0751975178853847,0.818141274147179,-0.0119424600407841,20.7736762937539,5.6417878269278
"4926","CYTSB","turquoise",0.0688923244167246,-0.0780708402588446,0.19883025817704,-0.110285293520734,226.397817516681,42.4330712891524
"4927","CYYR1","green",0.999968733724232,1.74694552625388e-06,0.81617337832203,-0.0179617298237857,1.34381354816279,0.26236440246097
